,Rank,Prev_rank,Rider_name,Team_name,Points,Time,Year,Weight(kg),Height(m),Age,UAE-Team Emirates,Team Jumbo-Visma,INEOS Grenadiers,AG2R Citroën Team,BORA - hansgrohe,Movistar Team,Astana - Premier Tech,"Cofidis, Solutions Crédits",Bahrain - Victorious,EF Education - Nippo,Groupama - FDJ,Deceuninck - Quick Step,Team BikeExchange,Intermarché - Wanty - Gobert Matériaux,Trek - Segafredo,Team Qhubeka NextHash,B&B Hotels p/b KTM,Team Arkéa Samsic,Alpecin-Fenix,Israel Start-Up Nation,Team DSM,Team TotalEnergies,Lotto Soudal
1482,160,160,CHAVANEL Sébastien,FDJ,25.0,4:56:594:56:59,2015,77.0,1.83,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1483,13,13,VAN DEN BROECK Jurgen,Lotto Belisol ,170.0,34:0134:01,2014,69.0,1.85,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1484,4,4,VAN DEN BROECK Jurgen,Lotto Belisol Team,300.0,10:1510:15,2012,69.0,1.85,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1485,14,14,TROFIMOV Yuri,Team Katusha ,160.0,36:4136:41,2014,59.0,1.69,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,51,51,TROFIMOV Yuri,Team Katusha ,25.0,1:49:541:49:54,2013,59.0,1.69,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,51,51,TROFIMOV Yuri,Team Katusha ,25.0,1:47:311:47:31,2012,59.0,1.69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,30,30,TROFIMOV Yuri,Team Katusha ,50.0,56:4656:46,2011,59.0,1.69,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,17,17,HORNER Chris,Lampre - Merida,130.0,44:3144:31,2014,70.0,1.8,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,13,13,HORNER Chris,RadioShack - Nissan,170.0,19:5519:55,2012,70.0,1.8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1491,19,19,GADRET John,Movistar Team,110.0,47:3047:30,2014,58.0,1.7,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,22,22,GADRET John,AG2R La Mondiale,90.0,46:0046:00,2013,58.0,1.7,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,27,27,VELITS Peter,BMC Racing Team,65.0,1:19:381:19:38,2014,63.0,1.81,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,25,25,VELITS Peter,Omega Pharma - Quick-Step,75.0,54:0054:00,2013,63.0,1.81,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1495,27,27,VELITS Peter,Omega Pharma - Quick-Step,65.0,1:05:101:05:10,2012,63.0,1.81,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1496,18,19,VELITS Peter,HTC - High Road,120.0,28:5428:54,2011,63.0,1.81,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,37,37,VISCONTI Giovanni,Movistar Team,25.0,1:56:281:56:28,2014,63.0,1.75,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,58,58,PINEAU Jérôme,IAM Cycling,25.0,2:51:462:51:46,2014,65.0,1.76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,159,159,PINEAU Jérôme,Omega Pharma - Quick-Step,25.0,4:03:114:03:11,2013,65.0,1.76,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500,112,113,PINEAU Jérôme,Omega Pharma - Quick-Step,25.0,2:57:582:57:58,2012,65.0,1.76,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1501,54,54,PINEAU Jérôme,Quickstep Cycling Team,25.0,1:44:411:44:41,2011,65.0,1.76,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1502,62,62,GUILLOU Florian,Bretagne - Séché Environnement,25.0,2:53:202:53:20,2014,71.0,1.96,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1503,66,66,MONTAGUTI Matteo,AG2R La Mondiale,25.0,2:55:472:55:47,2014,65.0,1.81,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,74,74,VANSUMMEREN Johan,Garmin Sharp,25.0,3:08:403:08:40,2014,79.0,1.97,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,147,147,VANSUMMEREN Johan,Garmin Sharp,25.0,3:40:013:40:01,2012,79.0,1.97,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,84,82,KADRI Blel,AG2R La Mondiale,25.0,3:26:233:26:23,2014,66.0,1.76,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,125,126,KADRI Blel,AG2R La Mondiale,25.0,3:27:173:27:17,2013,66.0,1.76,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,89,89,KADRI Blel,AG2R La Mondiale,25.0,2:41:142:41:14,2012,66.0,1.76,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,117,117,KADRI Blel,AG2R La Mondiale,25.0,3:07:073:07:07,2011,66.0,1.76,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,89,89,PAULINHO Sérgio Miguel,Tinkoff - Saxo,25.0,3:36:333:36:33,2014,64.0,1.72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,136,136,PAULINHO Sérgio Miguel,Team Saxo - Tinkoff,25.0,3:38:583:38:58,2013,64.0,1.72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,50,50,PAULINHO Sérgio Miguel,Team Saxo Bank - Tinkoff Bank,25.0,1:47:141:47:14,2012,64.0,1.72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,81,81,PAULINHO Sérgio Miguel,RadioShack,25.0,2:24:292:24:29,2011,64.0,1.72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1514,97,97,BOOM Lars,Belkin-Pro Cycling Team,25.0,3:41:243:41:24,2014,75.0,1.91,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,105,105,BOOM Lars,Belkin-Pro Cycling Team,25.0,3:02:523:02:52,2013,75.0,1.91,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,98,98,BUSCHE Matthew,Trek Factory Racing ,25.0,3:41:583:41:58,2014,69.0,1.74,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1517,99,100,MINARD Sébastien,AG2R La Mondiale,25.0,3:42:233:42:23,2014,65.0,1.77,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,124,124,MINARD Sébastien,AG2R La Mondiale,25.0,3:24:283:24:28,2013,65.0,1.77,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,65,65,MINARD Sébastien,AG2R La Mondiale,25.0,2:06:322:06:32,2012,65.0,1.77,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,110,110,MINARD Sébastien,AG2R La Mondiale,25.0,3:00:043:00:04,2011,65.0,1.77,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,100,101,SMUKULIS Gatis,Team Katusha ,25.0,3:43:253:43:25,2014,72.0,1.83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,119,119,SMUKULIS Gatis,Team Katusha ,25.0,3:21:063:21:06,2013,72.0,1.83,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,102,103,PINEAU Cédric,FDJ.fr ,25.0,3:44:223:44:22,2014,68.0,1.77,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1524,133,133,PINEAU Cédric,FDJ - BigMat,25.0,3:20:243:20:24,2012,68.0,1.77,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1525,105,106,LÓPEZ David,Team Sky,25.0,3:45:133:45:13,2014,68.0,1.79,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,127,127,LÓPEZ David,Sky Procycling,25.0,3:28:473:28:47,2013,68.0,1.79,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,107,99,PICHOT Alexandre,Team Europcar,25.0,3:46:353:46:35,2014,72.0,1.83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1528,108,109,VOIGT Jens,Trek Factory Racing ,25.0,3:46:373:46:37,2014,76.0,1.89,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1529,67,67,VOIGT Jens,RadioShack - Leopard,25.0,2:15:092:15:09,2013,76.0,1.89,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1530,52,52,VOIGT Jens,RadioShack - Nissan,25.0,1:50:411:50:41,2012,76.0,1.89,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1531,67,67,VOIGT Jens,Leopard Trek,25.0,1:59:561:59:56,2011,76.0,1.89,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1532,114,114,INTXAUSTI Beñat,Movistar Team,25.0,3:55:533:55:53,2014,61.0,1.75,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,115,116,BIDEAU Jean-Marc,Bretagne - Séché Environnement,25.0,3:58:083:58:08,2014,73.0,1.92,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1534,121,121,MEIER Christian,Orica GreenEDGE,25.0,4:05:134:05:13,2014,61.0,1.72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1535,129,129,IGLINSKIY Maxim,Astana Pro Team,25.0,4:22:074:22:07,2014,67.0,1.71,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,116,116,IGLINSKIY Maxim,Astana Pro Team,25.0,3:03:383:03:38,2012,67.0,1.71,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,105,105,IGLINSKIY Maxim,Pro Team Astana,25.0,2:53:502:53:50,2011,67.0,1.71,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,136,135,PAOLINI Luca,Team Katusha ,25.0,4:29:434:29:43,2014,66.0,1.74,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,108,109,PAOLINI Luca,Team Katusha ,25.0,2:56:212:56:21,2012,66.0,1.74,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,142,142,RENSHAW Mark,Omega Pharma - Quick-Step,25.0,4:39:034:39:03,2014,74.0,1.79,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1541,163,163,RENSHAW Mark,HTC - High Road,25.0,3:44:003:44:00,2011,74.0,1.79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,143,143,DELAGE Mickaël,FDJ.fr ,25.0,4:39:404:39:40,2014,70.0,1.8,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1543,132,132,DELAGE Mickaël,FDJ,25.0,3:15:393:15:39,2011,70.0,1.8,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1544,147,147,VANOTTI Alessandro,Astana Pro Team,25.0,4:42:484:42:48,2014,70.0,1.85,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,118,118,VANOTTI Alessandro,Liquigas - Cannondale,25.0,3:04:393:04:39,2012,70.0,1.85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,133,133,VANOTTI Alessandro,Liquigas - Cannondale,25.0,3:16:003:16:00,2011,70.0,1.85,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,148,149,PETACCHI Alessandro,Omega Pharma - Quick-Step,25.0,4:44:474:44:47,2014,70.0,1.85,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1548,107,107,PETACCHI Alessandro,Lampre - ISD,25.0,2:54:202:54:20,2011,70.0,1.85,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,150,151,FEILLU Romain,Bretagne - Séché Environnement,25.0,4:45:044:45:04,2014,62.0,1.74,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1550,151,148,DEMPSTER Zak,Team NetApp – Endura,25.0,",,4:45:04",2014,77.0,1.9,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,152,152,JARRIER Benoît,Bretagne - Séché Environnement,25.0,4:46:284:46:28,2014,69.0,1.79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1552,153,153,PATE Danny,Team Sky,25.0,4:47:524:47:52,2014,73.0,1.85,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,165,165,PATE Danny,HTC - High Road,25.0,3:45:263:45:26,2011,73.0,1.85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,155,155,VEELERS Tom,Team Giant - Shimano,25.0,4:53:234:53:23,2014,75.0,1.84,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1555,157,156,ISAYCHEV Vladimir,Team Katusha ,25.0,4:58:304:58:30,2014,80.0,1.88,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,160,160,MARINO Jean-Marc,Cannondale ,25.0,5:03:465:03:46,2014,65.0,1.77,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,116,114,MARINO Jean-Marc,Sojasun,25.0,3:16:303:16:30,2013,65.0,1.77,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,131,128,MARINO Jean-Marc,Saur - Sojasun,25.0,3:18:203:18:20,2012,65.0,1.77,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,164,164,JI Cheng,Team Giant - Shimano,25.0,6:02:246:02:24,2014,67.0,1.78,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1560,20,20,SCHLECK Andy,RadioShack - Leopard,100.0,41:4641:46,2013,68.0,1.86,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1561,2,2,SCHLECK Andy,Leopard Trek,380.0,1:341:34,2011,68.0,1.86,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1562,23,23,ANTÓN Igor,Euskaltel - Euskadi,85.0,48:0748:07,2013,64.0,1.73,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,30,30,KLÖDEN Andreas,RadioShack - Leopard,50.0,1:02:431:02:43,2013,63.0,1.83,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1564,11,11,KLÖDEN Andreas,RadioShack - Nissan,190.0,17:5417:54,2012,63.0,1.83,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1565,34,34,DUPONT Hubert,AG2R La Mondiale,30.0,1:14:591:14:59,2013,57.0,1.74,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,22,22,DUPONT Hubert,AG2R La Mondiale,90.0,36:5436:54,2011,57.0,1.74,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,38,38,DE CLERCQ Bart,Lotto Belisol Team,25.0,1:28:061:28:06,2013,67.0,1.83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,39,39,EVANS Cadel,BMC Racing Team,25.0,1:30:141:30:14,2013,64.0,1.74,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,7,7,EVANS Cadel,BMC Racing Team,240.0,15:4915:49,2012,64.0,1.74,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,1,1,EVANS Cadel,BMC Racing Team,500.0,86:12:22,2011,64.0,1.74,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,42,43,ASTARLOZA Mikel,Euskaltel - Euskadi,25.0,1:36:271:36:27,2013,72.0,1.85,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,43,40,HERNÁNDEZ BLÁZQUEZ Jesús,Team Saxo - Tinkoff,25.0,1:36:401:36:40,2013,58.0,1.69,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,92,92,HERNÁNDEZ BLÁZQUEZ Jesús,Saxo Bank - Sungard,25.0,2:32:002:32:00,2011,58.0,1.69,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,48,48,VORGANOV Eduard,Team Katusha ,25.0,1:42:411:42:41,2013,65.0,1.77,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,19,19,VORGANOV Eduard,Team Katusha ,110.0,38:1638:16,2012,65.0,1.77,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,49,49,MALACARNE Davide,Team Europcar,25.0,1:44:501:44:50,2013,63.0,1.71,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1577,59,58,MALACARNE Davide,Team Europcar,25.0,1:57:451:57:45,2012,63.0,1.71,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1578,50,50,NORDHAUG Lars Petter,Belkin-Pro Cycling Team,25.0,1:49:421:49:42,2013,63.0,1.76,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,52,52,MÉDEREL Maxime,Sojasun,25.0,1:53:011:53:01,2013,59.0,1.73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,53,53,DIDIER Laurent,RadioShack - Leopard,25.0,1:58:531:58:53,2013,68.0,1.89,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1581,55,55,CUNEGO Damiano,Lampre - Merida,25.0,1:59:381:59:38,2013,58.0,1.69,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,6,7,CUNEGO Damiano,Lampre - ISD,260.0,6:056:05,2011,58.0,1.69,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,57,57,NIEMIEC Przemysław,Lampre - Merida,25.0,2:00:282:00:28,2013,62.0,1.84,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,60,60,DANIELSON Tom,Garmin Sharp,25.0,2:05:282:05:28,2013,58.5,1.77,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,8,9,DANIELSON Tom,Team Garmin - Cervélo,220.0,8:158:15,2011,58.5,1.77,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,61,61,LEVARLET Guillaume,"Cofidis, Solutions Crédits",25.0,2:07:012:07:01,2013,67.0,1.83,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,75,75,LEVARLET Guillaume,Saur - Sojasun,25.0,2:19:432:19:43,2012,67.0,1.83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,76,76,MORI Manuele,Lampre - Merida,25.0,2:28:192:28:19,2013,62.0,1.72,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,77,77,KENNAUGH Peter,Sky Procycling,25.0,2:33:462:33:46,2013,66.0,1.73,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,78,78,OROZ Juan José,Euskaltel - Euskadi,25.0,2:33:552:33:55,2013,71.0,1.87,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,81,81,EL FARES Julien,Sojasun,25.0,2:36:282:36:28,2013,62.0,1.72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,40,40,EL FARES Julien,"Cofidis, le Crédit en Ligne",25.0,1:24:211:24:21,2011,62.0,1.72,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,83,82,LAGUTIN Sergey,Vacansoleil - DCM,25.0,2:38:552:38:55,2013,68.0,1.81,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,84,83,GAVAZZI Francesco,Astana Pro Team,25.0,2:39:082:39:08,2013,65.0,1.73,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,90,89,SIUTSOU Kanstantsin,Sky Procycling,25.0,2:44:432:44:43,2013,68.0,1.83,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,93,93,FLECHA Juan Antonio,Vacansoleil - DCM,25.0,2:48:032:48:03,2013,72.0,1.81,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,98,98,FLECHA Juan Antonio,Sky Procycling,25.0,2:41:042:41:04,2011,72.0,1.81,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,94,97,MOSER Moreno,Cannondale Pro Cycling Team,25.0,2:53:272:53:27,2013,64.0,1.77,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,95,98,GASPAROTTO Enrico,Astana Pro Team,25.0,2:53:362:53:36,2013,65.0,1.74,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,101,101,HOOGERLAND Johnny,Vacansoleil - DCM,25.0,2:57:592:57:59,2013,65.0,1.79,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,57,57,HOOGERLAND Johnny,Vacansoleil - DCM,25.0,1:55:301:55:30,2012,65.0,1.79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,74,74,HOOGERLAND Johnny,Vacansoleil - DCM,25.0,2:11:512:11:51,2011,65.0,1.79,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,110,111,BRUTT Pavel,Team Katusha ,25.0,3:09:473:09:47,2013,70.0,1.78,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,111,110,MARANGONI Alan,Cannondale Pro Cycling Team,25.0,3:10:013:10:01,2013,74.0,1.85,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,113,112,MILLAR David,Garmin Sharp,25.0,3:14:253:14:25,2013,77.0,1.9,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,106,104,MILLAR David,Garmin Sharp,25.0,",,2:55:24",2012,77.0,1.9,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,76,76,MILLAR David,Team Garmin - Cervélo,25.0,2:14:562:14:56,2011,77.0,1.9,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,115,116,GARCÍA Egoitz,"Cofidis, Solutions Crédits",25.0,3:16:283:16:28,2013,70.0,1.8,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,123,122,VEILLEUX David,Team Europcar,25.0,3:24:163:24:16,2013,75.0,1.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610,128,128,FAVILLI Elia,Lampre - Merida,25.0,3:31:193:31:19,2013,61.0,1.72,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,130,129,MEYER Cameron,Orica GreenEDGE,25.0,3:32:143:32:14,2013,70.0,1.81,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1612,133,133,FISCHER Murilo Antonio,FDJ.fr ,25.0,3:37:483:37:48,2013,65.0,1.7,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1613,139,140,PÉREZ Rubén,Euskaltel - Euskadi,25.0,3:43:153:43:15,2013,65.0,1.73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,87,87,PÉREZ Rubén,Euskaltel - Euskadi,25.0,2:37:562:37:56,2012,65.0,1.73,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,75,75,PÉREZ Rubén,Euskaltel - Euskadi,25.0,2:12:282:12:28,2011,65.0,1.73,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,141,141,KUSCHYNSKI Aleksandr,Team Katusha ,25.0,3:45:023:45:02,2013,65.0,1.82,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
